Year,Statistic,Engine Capacity cc,Car Make,Emission Band,county,car_count
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Kerry,4
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Kildare,26
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Kilkenny,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Laois,2
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Leitrim,9
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Longford,2
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Louth,7
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Mayo,2
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Meath,26
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Monaghan,4
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Offaly,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Roscommon,2
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Sligo,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Westmeath,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Wexford,26
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Wicklow,36
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Limerick,28
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Waterford,22
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Tipperary,8
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Cork,91
2015,New Private Cars,All engine capacities with respect to private cars (cc),Fiat,All bands,Dublin,327
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Carlow,122
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Cavan,147
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Clare,368
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Donegal,167
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Galway,424
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Kerry,317
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Kildare,409
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Kilkenny,206
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Laois,196
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Leitrim,26
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Longford,38
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Louth,264
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Mayo,218
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Meath,380
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Monaghan,58
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Offaly,136
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Roscommon,126
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Sligo,84
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Westmeath,117
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Wexford,487
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Wicklow,230
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Limerick,525
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Waterford,187
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Tipperary,366
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Cork,1679
2015,New Private Cars,All engine capacities with respect to private cars (cc),Ford,All bands,Dublin,4546
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Carlow,7
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Cavan,7
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Clare,39
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Donegal,35
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Galway,36
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Kerry,55
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Kildare,84
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Kilkenny,45
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Laois,40
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Leitrim,4
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Longford,8
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Louth,39
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Mayo,14
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Meath,46
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Monaghan,5
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Offaly,12
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Roscommon,22
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Sligo,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Westmeath,31
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Wexford,53
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Wicklow,41
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Limerick,54
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Waterford,43
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Tipperary,52
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Cork,168
2015,New Private Cars,All engine capacities with respect to private cars (cc),Honda,All bands,Dublin,473
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Carlow,122
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Cavan,90
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Clare,137
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Donegal,244
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Galway,347
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Kerry,193
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Kildare,676
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Kilkenny,262
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Laois,92
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Leitrim,53
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Longford,116
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Louth,181
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Mayo,180
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Meath,354
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Monaghan,114
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Offaly,151
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Roscommon,170
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Sligo,105
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Westmeath,197
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Wexford,254
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Wicklow,261
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Limerick,339
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Waterford,254
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Tipperary,233
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Cork,1082
2015,New Private Cars,All engine capacities with respect to private cars (cc),Hyundai,All bands,Dublin,4536
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Carlow,0
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Cavan,3
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Clare,6
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Donegal,1
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Galway,16
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Kerry,1
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Kildare,7
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Kilkenny,0
2015,New Private Cars,All engine capacities with respect to private cars (cc),Jaguar,All bands,Laois,0
